month,town,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,resale_price,Score,region,storey_range_numeric
2024-10,PUNGGOL,3 ROOM,07 TO 09,65.0,Model A,90.75,508888.0,50.47091158,North-East,8
2017-01,ANG MO KIO,4 ROOM,04 TO 06,91.0,New Generation,62.42,435000.0,46.35457557,North-East,5
2021-05,SENGKANG,4 ROOM,10 TO 12,92.0,Premium Apartment,95.0,618888.0,59.95834912,North-East,11
2020-06,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,82.75,380000.0,57.74710427,North-East,2
2021-03,HOUGANG,4 ROOM,16 TO 18,93.0,Model A,95.25,525000.0,43.01288961,North-East,17
2020-12,SENGKANG,4 ROOM,01 TO 03,92.0,Model A,89.92,410000.0,53.8692843,North-East,2
2022-05,HOUGANG,4 ROOM,01 TO 03,100.0,Model A,75.25,450000.0,40.11263449,North-East,2
2021-08,HOUGANG,5 ROOM,10 TO 12,113.0,Improved,94.92,658888.0,44.10369954,North-East,11
2020-06,PUNGGOL,2 ROOM,10 TO 12,44.0,Model A,94.67,250000.0,44.31071702,North-East,11
2021-06,SENGKANG,4 ROOM,07 TO 09,93.0,Model A,93.25,482000.0,58.98320134,North-East,8
2022-04,SENGKANG,5 ROOM,04 TO 06,114.0,Premium Apartment,78.33,548000.0,54.92073385,North-East,5
2018-03,SENGKANG,5 ROOM,13 TO 15,112.0,Premium Apartment,83.58,415000.0,52.82649699,North-East,14
2018-06,PUNGGOL,4 ROOM,01 TO 03,95.0,Model A,94.92,408000.0,57.07743819,North-East,2
2017-02,SERANGOON,4 ROOM,07 TO 09,91.0,New Generation,66.42,448000.0,42.41395211,North-East,8
2020-09,SENGKANG,5 ROOM,01 TO 03,110.0,Premium Apartment,81.75,427000.0,47.73226014,North-East,2
2021-01,SENGKANG,4 ROOM,13 TO 15,100.0,Premium Apartment,90.83,475000.0,57.3204524,North-East,14
2022-03,PUNGGOL,4 ROOM,04 TO 06,97.0,Premium Apartment,89.42,550000.0,54.15683091,North-East,5
2019-04,SENGKANG,4 ROOM,10 TO 12,92.0,Model A,95.17,460000.0,63.92866084,North-East,11
2017-03,PUNGGOL,5 ROOM,07 TO 09,110.0,Improved,86.58,432888.0,47.74710427,North-East,8
2024-07,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,78.25,550000.0,52.73226014,North-East,2
2018-02,HOUGANG,4 ROOM,04 TO 06,103.0,Model A,73.67,450000.0,61.18719116,North-East,5
2021-11,SENGKANG,5 ROOM,10 TO 12,112.0,Premium Apartment,93.17,650000.0,53.01947077,North-East,11
2023-02,PUNGGOL,4 ROOM,07 TO 09,93.0,Model A,94.92,565000.0,47.02773375,North-East,8
2017-09,ANG MO KIO,3 ROOM,04 TO 06,67.0,New Generation,60.42,310000.0,45.03075952,North-East,5
2020-02,ANG MO KIO,4 ROOM,01 TO 03,92.0,New Generation,58.58,368000.0,42.39427193,North-East,2
2017-12,ANG MO KIO,4 ROOM,10 TO 12,93.0,New Generation,62.08,475000.0,42.47850069,North-East,11
2020-01,PUNGGOL,5 ROOM,07 TO 09,113.0,Premium Apartment,95.08,640000.0,65.0888554,North-East,8
2023-05,PUNGGOL,4 ROOM,16 TO 18,91.0,Model A,78.83,512000.0,51.69599071,North-East,17
2021-03,PUNGGOL,5 ROOM,07 TO 09,110.0,Improved,80.92,452099.0,57.73226014,North-East,8
2021-03,SENGKANG,EXECUTIVE,01 TO 03,141.0,Apartment,77.83,600000.0,47.36363898,North-East,2
2020-09,PUNGGOL,4 ROOM,13 TO 15,85.0,Model A,82.33,375000.0,53.36874773,North-East,14
2021-12,SENGKANG,4 ROOM,01 TO 03,93.0,Model A,93.92,500000.0,58.99804547,North-East,2
2022-03,PUNGGOL,5 ROOM,07 TO 09,110.0,Improved,81.33,540000.0,47.74710427,North-East,8
2019-10,HOUGANG,3 ROOM,10 TO 12,74.0,Model A,62.83,305000.0,45.47191954,North-East,11
2024-03,HOUGANG,4 ROOM,04 TO 06,93.0,Model A,94.33,650000.0,52.04257788,North-East,5
2021-07,SENGKANG,4 ROOM,10 TO 12,94.0,Model A,88.67,455000.0,56.97836529,North-East,11
2022-05,HOUGANG,4 ROOM,19 TO 21,93.0,Model A,91.83,520000.0,39.98320134,North-East,20
2017-02,PUNGGOL,5 ROOM,07 TO 09,110.0,Premium Apartment,85.75,451888.0,52.73226014,North-East,8
2017-10,ANG MO KIO,3 ROOM,10 TO 12,82.0,New Generation,59.83,372000.0,46.83402283,North-East,11
2019-07,HOUGANG,4 ROOM,07 TO 09,84.0,Simplified,65.92,330000.0,42.06185691,North-East,8
2020-10,SENGKANG,5 ROOM,04 TO 06,110.0,Improved,79.42,480000.0,64.70257186,North-East,5
2018-04,HOUGANG,5 ROOM,04 TO 06,124.0,Improved,73.5,563000.0,53.33254158,North-East,5
2018-06,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,62.0,253000.0,41.11498829,North-East,2
2023-06,PUNGGOL,5 ROOM,04 TO 06,110.0,Improved,78.83,542000.0,52.73226014,North-East,5
2023-04,PUNGGOL,4 ROOM,07 TO 09,93.0,Premium Apartment,83.75,550000.0,63.86444825,North-East,8
2023-08,HOUGANG,4 ROOM,04 TO 06,84.0,Simplified,61.25,460000.0,45.04701277,North-East,5
2018-04,SENGKANG,EXECUTIVE,07 TO 09,125.0,Premium Apartment,84.08,543888.0,44.55036758,North-East,8
2020-03,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,94.5,460000.0,55.98320134,North-East,11
2020-07,HOUGANG,5 ROOM,04 TO 06,122.0,Improved,65.08,585000.0,47.13439577,North-East,5
2018-04,HOUGANG,4 ROOM,07 TO 09,104.0,Model A,65.92,410000.0,40.1378227,North-East,8
2022-11,SENGKANG,4 ROOM,04 TO 06,90.0,Premium Apartment,85.75,605000.0,51.73051503,North-East,5
2017-09,PUNGGOL,5 ROOM,07 TO 09,111.0,Premium Apartment,94.58,545000.0,47.935242,North-East,8
2024-08,PUNGGOL,4 ROOM,04 TO 06,93.0,Premium Apartment,93.67,655000.0,52.04257788,North-East,5
2024-07,SENGKANG,4 ROOM,04 TO 06,92.0,Premium Apartment,77.92,550000.0,46.7505312,North-East,5
2020-02,ANG MO KIO,3 ROOM,10 TO 12,68.0,New Generation,59.92,285000.0,41.11498829,North-East,11
2022-06,SENGKANG,4 ROOM,04 TO 06,95.0,Premium Apartment,89.42,500000.0,57.04774992,North-East,5
2024-01,SENGKANG,4 ROOM,13 TO 15,92.0,Model A,90.58,613000.0,55.92866084,North-East,14
2021-06,HOUGANG,3 ROOM,10 TO 12,64.0,Simplified,64.5,325000.0,37.97104698,North-East,11
2024-08,SENGKANG,4 ROOM,16 TO 18,92.0,Model A,92.33,790000.0,53.95834912,North-East,17
2020-06,PUNGGOL,5 ROOM,16 TO 18,110.0,Improved,82.75,468000.0,57.74710427,North-East,17
2023-12,SENGKANG,4 ROOM,01 TO 03,90.0,Premium Apartment,85.08,680000.0,51.73051503,North-East,2
2017-10,SENGKANG,5 ROOM,16 TO 18,116.0,Improved,81.0,455000.0,58.00012657,North-East,17
2017-11,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,62.25,250000.0,46.11498829,North-East,2
2021-11,PUNGGOL,4 ROOM,10 TO 12,97.0,Premium Apartment,90.25,595000.0,52.17167505,North-East,11
2020-08,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,59.42,293000.0,46.11498829,North-East,5
2023-12,PUNGGOL,4 ROOM,04 TO 06,92.0,Model A,90.08,590000.0,42.91381671,North-East,5
2021-07,SERANGOON,5 ROOM,07 TO 09,121.0,Improved,75.17,575000.0,41.24314078,North-East,8
2021-09,SENGKANG,5 ROOM,07 TO 09,112.0,Improved,92.83,640101.0,66.01947077,North-East,8
2021-03,SERANGOON,3 ROOM,04 TO 06,60.0,Improved,63.08,310000.0,44.73804086,North-East,5
2018-10,SENGKANG,5 ROOM,07 TO 09,115.0,Improved,80.0,415000.0,57.94558607,North-East,8
2019-07,PUNGGOL,5 ROOM,04 TO 06,110.0,Improved,82.75,415000.0,57.73226014,North-East,5
2020-05,ANG MO KIO,2 ROOM,04 TO 06,44.0,Improved,56.17,218000.0,45.74663983,North-East,5
2023-05,PUNGGOL,5 ROOM,16 TO 18,113.0,Improved,94.58,728888.0,44.11854367,North-East,17
2021-07,PUNGGOL,4 ROOM,07 TO 09,92.0,Premium Apartment,93.75,552000.0,56.94350498,North-East,8
2024-11,PUNGGOL,5 ROOM,01 TO 03,113.0,Improved,89.5,680000.0,48.07401126,North-East,2
2017-05,PUNGGOL,5 ROOM,07 TO 09,110.0,Improved,84.75,398000.0,57.73226014,North-East,8
2023-03,SENGKANG,4 ROOM,13 TO 15,92.0,Premium Apartment,93.25,695000.0,59.95834912,North-East,14
2020-07,HOUGANG,4 ROOM,04 TO 06,92.0,Premium Apartment,94.75,440000.0,42.94350498,North-East,5
2022-01,HOUGANG,3 ROOM,01 TO 03,70.0,Improved,52.58,290000.0,46.13500446,North-East,2
2021-10,PUNGGOL,4 ROOM,16 TO 18,92.0,Model A,94.83,525000.0,46.95834912,North-East,17
2022-07,SENGKANG,4 ROOM,19 TO 21,94.0,Model A,90.42,541888.0,49.00805356,North-East,20
2017-06,HOUGANG,EXECUTIVE,04 TO 06,148.0,Maisonette,74.25,820000.0,51.64151349,North-East,5
2022-08,PUNGGOL,5 ROOM,01 TO 03,112.0,Improved,94.0,645000.0,48.04915904,North-East,2
2020-12,PUNGGOL,5 ROOM,07 TO 09,113.0,Premium Apartment,95.75,725000.0,53.10369954,North-East,8
2020-09,ANG MO KIO,3 ROOM,04 TO 06,81.0,New Generation,58.75,310000.0,46.8091706,North-East,5
2017-02,SENGKANG,5 ROOM,13 TO 15,110.0,Premium Apartment,85.25,473888.0,43.73226014,North-East,14
2019-09,SENGKANG,2 ROOM,04 TO 06,47.0,Model A,93.25,225000.0,46.44465023,North-East,5
2020-12,HOUGANG,4 ROOM,10 TO 12,92.0,Premium Apartment,94.33,488000.0,42.94350498,North-East,11
2019-07,SERANGOON,4 ROOM,07 TO 09,103.0,Model A,65.67,600000.0,52.09812634,North-East,8
2021-06,SERANGOON,4 ROOM,04 TO 06,93.0,New Generation,66.75,560000.0,48.59725379,North-East,5
2021-10,SERANGOON,EXECUTIVE,04 TO 06,150.0,Apartment,63.5,938000.0,47.66152967,North-East,5
2019-09,SENGKANG,3 ROOM,10 TO 12,67.0,Premium Apartment,94.92,405000.0,50.56514843,North-East,11
2017-10,SERANGOON,5 ROOM,01 TO 03,127.0,Improved,70.58,513800.0,41.45163066,North-East,2
2023-10,SENGKANG,5 ROOM,10 TO 12,110.0,Improved,78.5,638000.0,54.73226014,North-East,11
2022-10,HOUGANG,5 ROOM,07 TO 09,116.0,Improved,75.67,615000.0,41.00012657,North-East,8
2020-04,HOUGANG,5 ROOM,13 TO 15,120.0,Improved,77.25,533888.0,41.20344442,North-East,14
2023-10,SENGKANG,4 ROOM,22 TO 24,93.0,Model A,91.92,555000.0,51.99804547,North-East,23
2020-07,PUNGGOL,5 ROOM,04 TO 06,112.0,Improved,93.92,575000.0,55.01947077,North-East,5
2023-05,SENGKANG,3 ROOM,16 TO 18,68.0,Model A,94.25,500000.0,52.66422134,North-East,17
2023-11,PUNGGOL,4 ROOM,13 TO 15,90.0,Model A,91.08,607000.0,51.81957985,North-East,14
2020-08,SERANGOON,4 ROOM,07 TO 09,91.0,New Generation,63.58,355000.0,39.42879625,North-East,8
2021-02,HOUGANG,EXECUTIVE,04 TO 06,150.0,Maisonette,70.67,748000.0,54.75059449,North-East,5
2020-10,PUNGGOL,4 ROOM,10 TO 12,92.0,Premium Apartment,94.75,528000.0,51.94350498,North-East,11
2022-04,PUNGGOL,4 ROOM,04 TO 06,85.0,Model A,80.92,455000.0,56.38359187,North-East,5
2023-05,PUNGGOL,4 ROOM,01 TO 03,93.0,Model A,94.58,530000.0,43.02773375,North-East,2
2021-05,PUNGGOL,5 ROOM,13 TO 15,118.0,Premium Apartment,91.25,760000.0,55.31702547,North-East,14
2018-04,SENGKANG,3 ROOM,07 TO 09,67.0,Model A,95.92,300000.0,45.56514843,North-East,8
2022-10,ANG MO KIO,3 ROOM,10 TO 12,73.0,New Generation,54.33,400000.0,47.34315836,North-East,11
2024-08,PUNGGOL,4 ROOM,01 TO 03,93.0,Model A,93.42,570000.0,43.02773375,North-East,2
2025-01,PUNGGOL,4 ROOM,10 TO 12,93.0,Model A,86.83,650000.0,51.93866893,North-East,11
2019-06,SENGKANG,4 ROOM,13 TO 15,92.0,Model A,95.83,460000.0,63.92866084,North-East,14
2023-08,SENGKANG,4 ROOM,16 TO 18,93.0,Model A,92.25,540000.0,51.99804547,North-East,17
2023-07,SENGKANG,4 ROOM,04 TO 06,92.0,Model A2,75.17,488000.0,53.69115466,North-East,5
2017-01,SENGKANG,4 ROOM,10 TO 12,94.0,Premium Apartment,95.42,420000.0,54.00805356,North-East,11
2018-12,SENGKANG,EXECUTIVE,07 TO 09,125.0,Premium Apartment,83.5,530000.0,48.55036758,North-East,8
2022-04,SENGKANG,4 ROOM,10 TO 12,101.0,Model A,76.5,498000.0,49.18201912,North-East,11
2021-09,PUNGGOL,3 ROOM,16 TO 18,68.0,Model A,94.67,395000.0,52.6493772,North-East,17
2018-11,SENGKANG,EXECUTIVE,04 TO 06,125.0,Apartment,82.08,520000.0,53.52067931,North-East,5
2018-06,SENGKANG,5 ROOM,16 TO 18,110.0,Improved,82.42,440000.0,52.70257186,North-East,17
2021-06,SENGKANG,4 ROOM,22 TO 24,92.0,Model A,92.17,470000.0,48.91381671,North-East,23
2020-11,ANG MO KIO,5 ROOM,25 TO 27,121.0,Improved,90.92,1008888.0,44.46580283,North-East,26
2021-07,ANG MO KIO,3 ROOM,10 TO 12,82.0,New Generation,57.58,375000.0,41.8637111,North-East,11
2023-10,ANG MO KIO,5 ROOM,22 TO 24,120.0,Improved,55.33,690000.0,40.93624996,North-East,23
2020-07,PUNGGOL,3 ROOM,10 TO 12,67.0,Premium Apartment,94.92,420000.0,52.57999257,North-East,11
2023-09,SERANGOON,4 ROOM,04 TO 06,113.0,Model A,64.42,780000.0,49.68806371,North-East,5
2021-05,PUNGGOL,4 ROOM,13 TO 15,93.0,Model A,95.08,460000.0,49.01288961,North-East,14
2018-07,ANG MO KIO,3 ROOM,07 TO 09,74.0,New Generation,60.17,295000.0,41.41254299,North-East,8
2024-08,PUNGGOL,4 ROOM,13 TO 15,85.0,Model A,78.0,560000.0,56.36874773,North-East,14
2024-05,ANG MO KIO,4 ROOM,10 TO 12,106.0,Model A,67.92,695588.0,47.36565679,North-East,11
2018-11,PUNGGOL,4 ROOM,04 TO 06,93.0,Premium Apartment,93.67,495000.0,53.95351307,North-East,5
2018-12,HOUGANG,3 ROOM,10 TO 12,60.0,Improved,68.42,260000.0,41.78257327,North-East,11
2023-01,SENGKANG,4 ROOM,16 TO 18,94.0,Model A,94.58,640888.0,54.08227424,North-East,17
2024-03,PUNGGOL,4 ROOM,01 TO 03,92.0,Model A,92.5,570000.0,51.95834912,North-East,2
2021-02,HOUGANG,5 ROOM,07 TO 09,120.0,Improved,76.17,518000.0,41.20344442,North-East,8
2021-07,PUNGGOL,5 ROOM,13 TO 15,110.0,Improved,80.92,478000.0,52.73226014,North-East,14
2023-03,ANG MO KIO,4 ROOM,07 TO 09,93.0,Model A,94.92,870000.0,49.04257788,North-East,8
2019-12,HOUGANG,4 ROOM,10 TO 12,92.0,Model A,94.42,440000.0,42.92866084,North-East,11
2017-09,PUNGGOL,4 ROOM,10 TO 12,95.0,Premium Apartment,93.83,518888.0,54.04774992,North-East,11
2022-11,HOUGANG,4 ROOM,04 TO 06,84.0,Simplified,62.92,478000.0,53.06185691,North-East,5
2021-11,PUNGGOL,5 ROOM,04 TO 06,110.0,Improved,80.92,493000.0,52.73226014,North-East,5
2018-11,HOUGANG,3 ROOM,01 TO 03,74.0,Model A,63.42,305000.0,45.47191954,North-East,2
2023-05,SERANGOON,4 ROOM,10 TO 12,105.0,Model A,61.17,688000.0,43.1923632,North-East,11
2023-11,HOUGANG,3 ROOM,04 TO 06,68.0,Improved,68.5,380000.0,43.29311793,North-East,5
2021-11,SENGKANG,5 ROOM,07 TO 09,110.0,Improved,78.17,580000.0,73.70257186,North-East,8
2021-12,SENGKANG,5 ROOM,04 TO 06,112.0,Premium Apartment,94.5,758000.0,61.04915904,North-East,5
2021-12,SERANGOON,EXECUTIVE,10 TO 12,150.0,Maisonette,69.92,850000.0,42.75059449,North-East,11
2017-09,SENGKANG,4 ROOM,07 TO 09,90.0,Model A,82.25,370000.0,46.5969178,North-East,8
2021-12,PUNGGOL,5 ROOM,13 TO 15,112.0,Improved,91.33,620000.0,58.00462663,North-East,14
2020-06,ANG MO KIO,3 ROOM,10 TO 12,67.0,New Generation,58.08,288000.0,41.03075952,North-East,11
2018-05,SENGKANG,4 ROOM,13 TO 15,95.0,Premium Apartment,85.58,400000.0,56.92899683,North-East,14
2022-09,SENGKANG,5 ROOM,07 TO 09,110.0,Improved,78.33,552000.0,52.70257186,North-East,8
2023-02,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,79.33,530000.0,52.73226014,North-East,2
2020-12,ANG MO KIO,3 ROOM,01 TO 03,67.0,New Generation,58.5,285000.0,41.04560365,North-East,2
2022-04,SENGKANG,5 ROOM,13 TO 15,123.0,Improved,76.33,560000.0,48.38191004,North-East,14
2024-10,ANG MO KIO,3 ROOM,01 TO 03,67.0,New Generation,58.42,390000.0,38.1049802,North-East,2
2023-11,ANG MO KIO,3 ROOM,07 TO 09,68.0,New Generation,56.58,388000.0,41.11498829,North-East,8
2018-04,PUNGGOL,4 ROOM,16 TO 18,91.0,Premium Apartment,85.75,385000.0,51.72567898,North-East,17
2024-08,SENGKANG,5 ROOM,25 TO 27,110.0,Premium Apartment,79.42,658888.0,52.76194841,North-East,26
2018-03,SERANGOON,EXECUTIVE,01 TO 03,150.0,Maisonette,66.5,590000.0,42.64668553,North-East,2
2022-08,SENGKANG,4 ROOM,04 TO 06,92.0,Model A,91.83,498000.0,48.92866084,North-East,5
2021-03,SENGKANG,3 ROOM,04 TO 06,67.0,Model A,93.08,325000.0,41.56514843,North-East,5
2018-12,HOUGANG,4 ROOM,04 TO 06,101.0,Model A,77.83,375000.0,43.15233085,North-East,5
2023-02,SENGKANG,4 ROOM,07 TO 09,101.0,Model A,75.25,495000.0,57.18201912,North-East,8
2024-07,PUNGGOL,5 ROOM,19 TO 21,113.0,Premium Apartment,94.58,905000.0,53.14823195,North-East,20
2024-06,SENGKANG,4 ROOM,13 TO 15,92.0,Model A,90.17,621000.0,53.92866084,North-East,14
2023-10,ANG MO KIO,3 ROOM,04 TO 06,68.0,New Generation,55.33,355000.0,41.10014415,North-East,5
2020-02,ANG MO KIO,4 ROOM,10 TO 12,90.0,DBSS,90.5,718000.0,46.7602033,North-East,11
2022-04,PUNGGOL,4 ROOM,10 TO 12,90.0,Premium Apartment,84.42,498888.0,51.70082676,North-East,11
2019-12,SERANGOON,3 ROOM,01 TO 03,73.0,Improved,57.5,335000.0,47.34315836,North-East,2
2022-04,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,56.92,330000.0,41.04560365,North-East,8
2019-12,HOUGANG,5 ROOM,01 TO 03,120.0,Improved,77.08,430000.0,53.18860028,North-East,2
2024-05,PUNGGOL,4 ROOM,13 TO 15,93.0,Premium Apartment,93.33,650000.0,59.02773375,North-East,14
2018-10,HOUGANG,5 ROOM,01 TO 03,120.0,Improved,67.92,455000.0,50.04015891,North-East,2
2023-06,ANG MO KIO,3 ROOM,07 TO 09,68.0,New Generation,56.33,390000.0,45.10014415,North-East,8
2022-06,PUNGGOL,3 ROOM,13 TO 15,67.0,Model A,90.92,436000.0,41.5503043,North-East,14
2022-07,PUNGGOL,EXECUTIVE,01 TO 03,128.0,Premium Apartment,80.42,665000.0,53.71398907,North-East,2
2020-03,HOUGANG,4 ROOM,01 TO 03,104.0,Model A,66.58,358000.0,45.16751097,North-East,2
2023-09,PUNGGOL,4 ROOM,01 TO 03,90.0,Model A,91.75,545000.0,53.83442399,North-East,2
2024-12,SENGKANG,4 ROOM,01 TO 03,90.0,Premium Apartment,84.17,795000.0,51.73051503,North-East,2
2018-04,SENGKANG,5 ROOM,13 TO 15,111.0,Premium Apartment,85.08,478000.0,45.80164477,North-East,14
2017-06,SENGKANG,4 ROOM,10 TO 12,93.0,Model A,94.67,435000.0,56.95351307,North-East,11
2022-02,SENGKANG,4 ROOM,07 TO 09,93.0,Model A,90.08,528000.0,53.95351307,North-East,8
2017-10,PUNGGOL,5 ROOM,04 TO 06,110.0,Improved,86.0,420000.0,47.74710427,North-East,5
2017-10,HOUGANG,EXECUTIVE,01 TO 03,146.0,Maisonette,72.0,692000.0,49.50274423,North-East,2
2017-08,PUNGGOL,4 ROOM,10 TO 12,93.0,Premium Apartment,95.08,425000.0,63.95351307,North-East,11
2020-11,SENGKANG,4 ROOM,04 TO 06,90.0,Model A,80.17,380000.0,51.62660607,North-East,5
2018-06,SENGKANG,4 ROOM,13 TO 15,90.0,Model A,82.67,366000.0,51.62660607,North-East,14
2022-08,HOUGANG,5 ROOM,10 TO 12,120.0,Improved,64.17,610000.0,45.04015891,North-East,11
2020-07,SENGKANG,4 ROOM,13 TO 15,90.0,Premium Apartment,88.42,565000.0,51.73051503,North-East,14
2021-04,SENGKANG,4 ROOM,19 TO 21,93.0,Model A,94.33,450000.0,51.99804547,North-East,20
2020-10,PUNGGOL,4 ROOM,13 TO 15,97.0,Premium Apartment,90.83,555000.0,54.15683091,North-East,14
2018-01,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,61.0,242000.0,41.10014415,North-East,2
2021-10,SENGKANG,2 ROOM,04 TO 06,46.0,Model A,91.83,260000.0,46.40495387,North-East,5
2018-09,HOUGANG,5 ROOM,16 TO 18,125.0,Improved,79.58,600000.0,49.49099104,North-East,17
2021-11,ANG MO KIO,3 ROOM,13 TO 15,67.0,New Generation,57.33,332000.0,38.04560365,North-East,14
2021-10,ANG MO KIO,3 ROOM,10 TO 12,75.0,New Generation,57.33,350000.0,38.48192762,North-East,11
2019-07,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,60.17,255000.0,45.10014415,North-East,2
2018-12,SENGKANG,4 ROOM,16 TO 18,95.0,Model A,80.58,440000.0,53.86962028,North-East,17
2020-07,SENGKANG,5 ROOM,10 TO 12,113.0,Improved,94.5,580000.0,45.0888554,North-East,11
2024-07,PUNGGOL,4 ROOM,10 TO 12,93.0,Premium Apartment,93.75,680000.0,47.04257788,North-East,11
2024-01,PUNGGOL,4 ROOM,07 TO 09,92.0,Premium Apartment,91.5,645000.0,53.94350498,North-East,8
2018-03,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,85.25,405000.0,52.74710427,North-East,2
2022-05,SENGKANG,4 ROOM,19 TO 21,93.0,Model A,93.42,535000.0,51.99804547,North-East,20
2020-06,SERANGOON,EXECUTIVE,04 TO 06,149.0,Maisonette,64.25,808888.0,54.59214504,North-East,5
2019-05,SENGKANG,5 ROOM,07 TO 09,123.0,Improved,79.25,440000.0,53.38191004,North-East,8
2021-05,PUNGGOL,5 ROOM,01 TO 03,113.0,Premium Apartment,93.83,638000.0,65.0888554,North-East,2
2023-05,PUNGGOL,4 ROOM,01 TO 03,93.0,Premium Apartment,93.42,591000.0,52.01288961,North-East,2
2020-06,HOUGANG,EXECUTIVE,10 TO 12,149.0,Maisonette,67.83,785000.0,51.65152158,North-East,11
2017-12,PUNGGOL,4 ROOM,13 TO 15,97.0,Premium Apartment,93.58,555000.0,49.15683091,North-East,14
2018-11,SENGKANG,4 ROOM,16 TO 18,93.0,Model A,95.33,416000.0,42.98320134,North-East,17
2020-01,SERANGOON,4 ROOM,01 TO 03,83.0,Simplified,64.92,470000.0,47.99247228,North-East,2
2022-12,ANG MO KIO,5 ROOM,04 TO 06,123.0,Improved,54.17,665000.0,50.07018317,North-East,5
2023-05,PUNGGOL,3 ROOM,10 TO 12,68.0,Model A,92.58,455000.0,50.63453307,North-East,11
2020-12,PUNGGOL,5 ROOM,01 TO 03,110.0,Improved,82.92,455000.0,47.74710427,North-East,2
2024-03,PUNGGOL,4 ROOM,01 TO 03,93.0,Premium Apartment,91.5,610000.0,51.99804547,North-East,2
2020-08,SENGKANG,5 ROOM,07 TO 09,110.0,Premium Apartment,83.33,410000.0,49.74710427,North-East,8
2022-06,SENGKANG,5 ROOM,07 TO 09,121.0,Improved,75.92,525000.0,58.27282905,North-East,8
2017-05,ANG MO KIO,4 ROOM,22 TO 24,91.0,DBSS,93.25,760000.0,42.8147438,North-East,23
2024-01,SENGKANG,4 ROOM,04 TO 06,94.0,Premium Apartment,76.75,493000.0,53.82992392,North-East,5
2019-06,HOUGANG,5 ROOM,04 TO 06,110.0,Improved,83.08,401000.0,40.73226014,North-East,5
2018-02,SENGKANG,3 ROOM,04 TO 06,67.0,Model A,95.5,320000.0,47.5503043,North-East,5
2019-04,PUNGGOL,5 ROOM,13 TO 15,113.0,Premium Apartment,92.83,650000.0,53.04432299,North-East,14
2020-09,SERANGOON,4 ROOM,01 TO 03,89.0,Simplified,64.17,480000.0,44.31971526,North-East,2
2021-09,PUNGGOL,4 ROOM,10 TO 12,92.0,Premium Apartment,94.83,500000.0,51.95834912,North-East,11
2023-12,ANG MO KIO,3 ROOM,01 TO 03,68.0,New Generation,56.33,380000.0,50.11498829,North-East,2
2017-08,PUNGGOL,5 ROOM,04 TO 06,110.0,Improved,84.58,415000.0,52.73226014,North-East,5
2017-07,SENGKANG,5 ROOM,10 TO 12,113.0,Premium Apartment,94.92,515000.0,58.04432299,North-East,11
2023-09,SENGKANG,EXECUTIVE,04 TO 06,125.0,Apartment,77.25,680000.0,53.52067931,North-East,5
2023-03,SENGKANG,5 ROOM,16 TO 18,111.0,Improved,91.17,668000.0,49.96493027,North-East,17
2022-02,PUNGGOL,3 ROOM,10 TO 12,68.0,Model A,92.42,390000.0,52.61968893,North-East,11
2018-10,HOUGANG,5 ROOM,10 TO 12,121.0,Improved,65.25,428000.0,49.050167,North-East,11
2018-04,SERANGOON,4 ROOM,04 TO 06,84.0,Simplified,67.17,520000.0,44.06185691,North-East,5
2019-07,PUNGGOL,4 ROOM,13 TO 15,92.0,Premium Apartment,93.75,523000.0,53.91381671,North-East,14
2022-09,PUNGGOL,4 ROOM,07 TO 09,96.0,Premium Apartment,89.58,607888.0,47.11713455,North-East,8
2024-02,SENGKANG,5 ROOM,07 TO 09,113.0,Premium Apartment,92.92,730000.0,48.10369954,North-East,8
2020-07,ANG MO KIO,5 ROOM,13 TO 15,119.0,Improved,57.83,560000.0,40.86686533,North-East,14
2024-08,PUNGGOL,4 ROOM,04 TO 06,96.0,Premium Apartment,94.5,670000.0,52.22104351,North-East,5
2021-06,SENGKANG,4 ROOM,04 TO 06,94.0,Model A,88.75,450888.0,56.97836529,North-East,5
2019-10,ANG MO KIO,3 ROOM,07 TO 09,67.0,New Generation,59.67,245000.0,41.04560365,North-East,8
2018-09,PUNGGOL,3 ROOM,13 TO 15,67.0,Model A,94.75,368888.0,45.5503043,North-East,14
2024-05,PUNGGOL,5 ROOM,07 TO 09,122.0,Premium Apartment,93.92,993888.0,48.62425228,North-East,8
2021-03,PUNGGOL,4 ROOM,04 TO 06,90.0,Model A,94.25,430000.0,51.83442399,North-East,5
2017-07,HOUGANG,4 ROOM,04 TO 06,101.0,Model A,80.08,380000.0,40.16717499,North-East,5
2024-07,SENGKANG,3 ROOM,04 TO 06,67.0,Model A,89.08,455000.0,47.5503043,North-East,5
